Year,Week,Crop Type,Avg Market Price (RM/KG),Month
2023,18,KAILAN,6.0,May
2023,18,KANGKUNG,1.66,May
2023,18,KUBIS BULAT (TANAH TINGGI),1.92,May
2023,18,LABU MANIS,2.22,May
2023,18,LADA BENGGALA / CAPSICUM HIJAU,3.3,May
2023,18,LIMAU KASTURI,5.5,May
2023,18,LIMAU NIPIS,5.36,May
2023,18,PERIA,4.64,May
2023,18,SALAD BULAT TANAH TINGGI,4.25,May
2023,18,SAWI HIJAU (TANAH RENDAH),3.31,May
2023,18,TERUNG BULAT,4.46,May
2023,18,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.74,May
2023,18,TIMUN HIJAU,1.31,May
2023,18,TOMATO (TANAH TINGGI),2.39,May
2023,19,BAYAM,2.3,May
2023,19,CILI HIJAU,7.78,May
2023,19,CILI MERAH KULAI / KULAI HIBRID,9.23,May
2023,19,CILI MERAH MINYAK,11.62,May
2023,19,CILI PADI,18.0,May
2023,19,DAUN SUP (TANAH TINGGI),3.71,May
2023,19,HALIA MUDA,6.5,May
2023,19,KACANG BENDI,4.12,May
2023,19,KACANG BUNCIS,6.47,May
2023,19,KACANG PANJANG HIJAU,4.17,May
2023,19,KAILAN,5.25,May
2023,19,KANGKUNG,1.98,May
2023,19,KUBIS BULAT (TANAH TINGGI),1.43,May
2023,19,LABU MANIS,2.31,May
2023,19,LADA BENGGALA / CAPSICUM HIJAU,3.77,May
2023,19,LIMAU KASTURI,4.88,May
2023,19,LIMAU NIPIS,5.05,May
2023,19,PERIA,3.73,May
2023,19,SALAD BULAT TANAH TINGGI,4.0,May
2023,19,SAWI HIJAU (TANAH RENDAH),4.06,May
2023,19,TERUNG BULAT,4.31,May
2023,19,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.34,May
2023,19,TIMUN HIJAU,1.35,May
2023,19,TOMATO (TANAH TINGGI),2.08,May
2023,20,BAYAM,2.22,May
2023,20,CILI HIJAU,7.76,May
2023,20,CILI MERAH KULAI / KULAI HIBRID,9.27,May
2023,20,CILI MERAH MINYAK,10.88,May
2023,20,CILI PADI,19.63,May
2023,20,DAUN SUP (TANAH TINGGI),2.73,May
2023,20,HALIA MUDA,6.5,May
2023,20,KACANG BENDI,4.0,May
2023,20,KACANG BUNCIS,6.17,May
2023,20,KACANG PANJANG HIJAU,3.86,May
2023,20,KAILAN,5.33,May
2023,20,KANGKUNG,2.08,May
2023,20,KUBIS BULAT (TANAH TINGGI),1.42,May
2023,20,LABU MANIS,2.68,May
2023,20,LADA BENGGALA / CAPSICUM HIJAU,4.25,May
2023,20,LIMAU KASTURI,4.98,May
2023,20,LIMAU NIPIS,5.2,May
2023,20,PERIA,3.76,May
2023,20,SALAD BULAT TANAH TINGGI,4.5,May
2023,20,SAWI HIJAU (TANAH RENDAH),4.16,May
2023,20,TERUNG BULAT,4.12,May
2023,20,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.49,May
2023,20,TIMUN HIJAU,1.3,May
2023,20,TOMATO (TANAH TINGGI),1.42,May
2023,21,BAYAM,2.17,May
2023,21,CILI HIJAU,7.46,May
2023,21,CILI MERAH KULAI / KULAI HIBRID,9.52,May
2023,21,CILI MERAH MINYAK,10.45,May
2023,21,CILI PADI,20.11,May
2023,21,DAUN SUP (TANAH TINGGI),4.01,May
2023,21,HALIA MUDA,8.5,May
2023,21,KACANG BENDI,3.46,May
2023,21,KACANG BUNCIS,7.29,May
2023,21,KACANG PANJANG HIJAU,4.48,May
2023,21,KAILAN,5.33,May
2023,21,KANGKUNG,1.86,May
2023,21,KUBIS BULAT (TANAH TINGGI),1.57,May
2023,21,LABU MANIS,2.5,May
2023,21,LADA BENGGALA / CAPSICUM HIJAU,4.83,May
2023,21,LIMAU KASTURI,4.75,May
2023,21,LIMAU NIPIS,4.82,May
2023,21,PERIA,3.59,May
2023,21,SALAD BULAT TANAH TINGGI,5.5,May
2023,21,SAWI HIJAU (TANAH RENDAH),4.33,May
2023,21,TERUNG BULAT,4.17,May
2023,21,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.55,May
2023,21,TIMUN HIJAU,1.45,May
2023,21,TOMATO (TANAH TINGGI),1.21,May
2023,22,BAYAM,2.07,May
2023,22,CILI HIJAU,6.93,May
2023,22,CILI MERAH KULAI / KULAI HIBRID,9.56,May
2023,22,CILI MERAH MINYAK,9.65,May
2023,22,CILI PADI,18.4,May
2023,22,DAUN SUP (TANAH TINGGI),3.84,May
2023,22,HALIA MUDA,6.17,May
2023,22,KACANG BENDI,3.26,May
2023,22,KACANG BUNCIS,7.4,May
2023,22,KACANG PANJANG HIJAU,4.56,May
2023,22,KAILAN,5.17,May
2023,22,KANGKUNG,1.71,May
2023,22,KUBIS BULAT (TANAH TINGGI),2.1,May
2023,22,LABU MANIS,2.67,May
2023,22,LADA BENGGALA / CAPSICUM HIJAU,4.13,May
2023,22,LIMAU KASTURI,4.44,May
2023,22,LIMAU NIPIS,4.14,May
2023,22,PERIA,3.27,May
2023,22,SALAD BULAT TANAH TINGGI,6.33,May
2023,22,SAWI HIJAU (TANAH RENDAH),3.71,May
2023,22,TERUNG BULAT,3.67,May
2023,22,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.39,May
2023,22,TIMUN HIJAU,1.7,May
2023,22,TOMATO (TANAH TINGGI),1.54,May
2023,23,BAYAM,2.16,Jun
2023,23,CILI HIJAU,7.46,Jun
2023,23,CILI MERAH KULAI / KULAI HIBRID,10.11,Jun
2023,23,CILI MERAH MINYAK,10.83,Jun
2023,23,CILI PADI,17.2,Jun
2023,23,DAUN SUP (TANAH TINGGI),2.3,Jun
2023,23,HALIA MUDA,7.0,Jun
2023,23,KACANG BENDI,3.32,Jun
2023,23,KACANG BUNCIS,6.42,Jun
2023,23,KACANG PANJANG HIJAU,3.7,Jun
2023,23,KAILAN,5.5,Jun
2023,23,KANGKUNG,1.68,Jun
2023,23,KUBIS BULAT (TANAH TINGGI),2.0,Jun
2023,23,LABU MANIS,2.16,Jun
2023,23,LADA BENGGALA / CAPSICUM HIJAU,4.67,Jun
2023,23,LIMAU KASTURI,4.43,Jun
2023,23,LIMAU NIPIS,4.58,Jun
2023,23,PERIA,3.41,Jun
2023,23,SALAD BULAT TANAH TINGGI,8.25,Jun
2023,23,SAWI HIJAU (TANAH RENDAH),3.58,Jun
2023,23,TERUNG BULAT,3.5,Jun
2023,23,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.78,Jun
2023,23,TIMUN HIJAU,2.24,Jun
2023,23,TOMATO (TANAH TINGGI),1.4,Jun
2023,24,BAYAM,1.84,Jun
2023,24,CILI HIJAU,7.27,Jun
2023,24,CILI MERAH KULAI / KULAI HIBRID,10.11,Jun
2023,24,CILI MERAH MINYAK,10.26,Jun
2023,24,CILI PADI,16.7,Jun
2023,24,DAUN SUP (TANAH TINGGI),3.8,Jun
2023,24,HALIA MUDA,7.93,Jun
2023,24,KACANG BENDI,3.1,Jun
2023,24,KACANG BUNCIS,5.82,Jun
2023,24,KACANG PANJANG HIJAU,3.67,Jun
2023,24,KAILAN,5.43,Jun
2023,24,KANGKUNG,1.65,Jun
2023,24,KUBIS BULAT (TANAH TINGGI),2.25,Jun
2023,24,LABU MANIS,2.17,Jun
2023,24,LADA BENGGALA / CAPSICUM HIJAU,5.25,Jun
2023,24,LIMAU KASTURI,4.46,Jun
2023,24,LIMAU NIPIS,4.47,Jun
2023,24,PERIA,3.1,Jun
2023,24,SALAD BULAT TANAH TINGGI,7.54,Jun
2023,24,SAWI HIJAU (TANAH RENDAH),3.25,Jun
2023,24,TERUNG BULAT,3.54,Jun
2023,24,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.58,Jun
2023,24,TIMUN HIJAU,2.37,Jun
2023,24,TOMATO (TANAH TINGGI),1.7,Jun
2023,25,BAYAM,1.92,Jun
2023,25,CILI HIJAU,7.23,Jun
2023,25,CILI MERAH KULAI / KULAI HIBRID,10.22,Jun
2023,25,CILI MERAH MINYAK,10.67,Jun
2023,25,CILI PADI,15.83,Jun
2023,25,DAUN SUP (TANAH TINGGI),5.06,Jun
2023,25,HALIA MUDA,9.0,Jun
2023,25,KACANG BENDI,3.17,Jun
2023,25,KACANG BUNCIS,5.88,Jun
2023,25,KACANG PANJANG HIJAU,3.77,Jun
2023,25,KAILAN,5.33,Jun
2023,25,KANGKUNG,1.64,Jun
2023,25,KUBIS BULAT (TANAH TINGGI),2.3,Jun
2023,25,LABU MANIS,2.31,Jun
2023,25,LADA BENGGALA / CAPSICUM HIJAU,6.33,Jun
2023,25,LIMAU KASTURI,4.41,Jun
2023,25,LIMAU NIPIS,4.5,Jun
2023,25,PERIA,3.36,Jun
2023,25,SALAD BULAT TANAH TINGGI,5.54,Jun
2023,25,SAWI HIJAU (TANAH RENDAH),3.16,Jun
2023,25,TERUNG BULAT,3.67,Jun
2023,25,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.61,Jun
2023,25,TIMUN HIJAU,2.24,Jun
2023,25,TOMATO (TANAH TINGGI),2.36,Jun
2023,26,BAYAM,1.97,Jun
2023,26,CILI HIJAU,7.49,Jun
2023,26,CILI MERAH KULAI / KULAI HIBRID,10.13,Jun
2023,26,CILI MERAH MINYAK,11.5,Jun
2023,26,CILI PADI,16.85,Jun
2023,26,DAUN SUP (TANAH TINGGI),6.75,Jun
2023,26,HALIA MUDA,8.5,Jun
2023,26,KACANG BENDI,3.26,Jun
2023,26,KACANG BUNCIS,7.24,Jun
2023,26,KACANG PANJANG HIJAU,3.8,Jun
2023,26,KAILAN,5.67,Jun
2023,26,KANGKUNG,1.66,Jun
2023,26,KUBIS BULAT (TANAH TINGGI),2.67,Jun
2023,26,LABU MANIS,2.26,Jun
2023,26,LADA BENGGALA / CAPSICUM HIJAU,6.5,Jun
2023,26,LIMAU KASTURI,4.66,Jun
2023,26,LIMAU NIPIS,5.03,Jun
2023,26,PERIA,3.28,Jun
2023,26,SALAD BULAT TANAH TINGGI,4.5,Jun
2023,26,SAWI HIJAU (TANAH RENDAH),3.09,Jun
2023,26,TERUNG BULAT,3.7,Jun
2023,26,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.61,Jun
2023,26,TIMUN HIJAU,2.05,Jun
2023,26,TOMATO (TANAH TINGGI),3.38,Jun
2023,27,BAYAM,1.86,Jul
2023,27,CILI HIJAU,7.68,Jul
2023,27,CILI MERAH KULAI / KULAI HIBRID,10.45,Jul
2023,27,CILI MERAH MINYAK,10.3,Jul
2023,27,CILI PADI,19.2,Jul
2023,27,DAUN SUP (TANAH TINGGI),7.71,Jul
2023,27,HALIA MUDA,7.0,Jul
2023,27,KACANG BENDI,3.18,Jul
2023,27,KACANG BUNCIS,6.68,Jul
2023,27,KACANG PANJANG HIJAU,3.67,Jul
2023,27,KAILAN,3.9,Jul
2023,27,KANGKUNG,1.7,Jul
2023,27,KUBIS BULAT (TANAH TINGGI),2.03,Jul
2023,27,LABU MANIS,2.08,Jul
2023,27,LADA BENGGALA / CAPSICUM HIJAU,7.82,Jul
2023,27,LIMAU KASTURI,4.47,Jul
2023,27,LIMAU NIPIS,4.06,Jul
2023,27,PERIA,3.19,Jul
2023,27,SALAD BULAT TANAH TINGGI,4.5,Jul
2023,27,SAWI HIJAU (TANAH RENDAH),2.83,Jul
2023,27,TERUNG BULAT,4.42,Jul
2023,27,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.77,Jul
2023,27,TIMUN HIJAU,1.86,Jul
2023,27,TOMATO (TANAH TINGGI),3.04,Jul
2023,28,BAYAM,1.92,Jul
2023,28,CILI HIJAU,7.5,Jul
2023,28,CILI MERAH KULAI / KULAI HIBRID,10.58,Jul
2023,28,CILI MERAH MINYAK,10.46,Jul
2023,28,CILI PADI,17.78,Jul
2023,28,DAUN SUP (TANAH TINGGI),7.33,Jul
2023,28,HALIA MUDA,7.0,Jul
2023,28,KACANG BENDI,3.24,Jul
2023,28,KACANG BUNCIS,6.45,Jul
2023,28,KACANG PANJANG HIJAU,3.33,Jul
2023,28,KAILAN,3.88,Jul
2023,28,KANGKUNG,1.8,Jul
2023,28,KUBIS BULAT (TANAH TINGGI),1.7,Jul
2023,28,LABU MANIS,2.28,Jul
2023,28,LADA BENGGALA / CAPSICUM HIJAU,6.7,Jul
2023,28,LIMAU KASTURI,4.19,Jul
2023,28,LIMAU NIPIS,4.44,Jul
2023,28,PERIA,2.9,Jul
2023,28,SALAD BULAT TANAH TINGGI,3.75,Jul
2023,28,SAWI HIJAU (TANAH RENDAH),2.42,Jul
2023,28,TERUNG BULAT,4.5,Jul
2023,28,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.53,Jul
2023,28,TIMUN HIJAU,1.34,Jul
2023,28,TOMATO (TANAH TINGGI),1.9,Jul
2023,29,BAYAM,1.99,Jul
2023,29,CILI HIJAU,7.28,Jul
2023,29,CILI MERAH KULAI / KULAI HIBRID,9.88,Jul
2023,29,CILI MERAH MINYAK,10.48,Jul
2023,29,CILI PADI,18.78,Jul
2023,29,DAUN SUP (TANAH TINGGI),7.75,Jul
2023,29,HALIA MUDA,7.0,Jul
2023,29,KACANG BENDI,2.76,Jul
2023,29,KACANG BUNCIS,5.84,Jul
2023,29,KACANG PANJANG HIJAU,2.77,Jul
2023,29,KAILAN,4.17,Jul
2023,29,KANGKUNG,1.85,Jul
2023,29,KUBIS BULAT (TANAH TINGGI),1.85,Jul
2023,29,LABU MANIS,2.22,Jul
2023,29,LADA BENGGALA / CAPSICUM HIJAU,7.63,Jul
2023,29,LIMAU KASTURI,4.38,Jul
2023,29,LIMAU NIPIS,4.56,Jul
2023,29,PERIA,3.56,Jul
2023,29,SALAD BULAT TANAH TINGGI,4.33,Jul
2023,29,SAWI HIJAU (TANAH RENDAH),2.53,Jul
2023,29,TERUNG BULAT,4.2,Jul
2023,29,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.57,Jul
2023,29,TIMUN HIJAU,1.26,Jul
2023,29,TOMATO (TANAH TINGGI),1.96,Jul
2023,30,BAYAM,2.07,Jul
2023,30,CILI HIJAU,7.0,Jul
2023,30,CILI MERAH KULAI / KULAI HIBRID,10.25,Jul
2023,30,CILI MERAH MINYAK,9.4,Jul
2023,30,CILI PADI,19.22,Jul
2023,30,DAUN SUP (TANAH TINGGI),8.06,Jul
2023,30,HALIA MUDA,7.0,Jul
2023,30,KACANG BENDI,2.63,Jul
2023,30,KACANG BUNCIS,5.37,Jul
2023,30,KACANG PANJANG HIJAU,2.45,Jul
2023,30,KAILAN,4.17,Jul
2023,30,KANGKUNG,1.86,Jul
2023,30,KUBIS BULAT (TANAH TINGGI),3.13,Jul
2023,30,LABU MANIS,2.31,Jul
2023,30,LADA BENGGALA / CAPSICUM HIJAU,8.36,Jul
2023,30,LIMAU KASTURI,4.5,Jul
2023,30,LIMAU NIPIS,4.75,Jul
2023,30,PERIA,3.45,Jul
2023,30,SALAD BULAT TANAH TINGGI,4.88,Jul
2023,30,SAWI HIJAU (TANAH RENDAH),2.57,Jul
2023,30,TERUNG BULAT,4.17,Jul
2023,30,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.65,Jul
2023,30,TIMUN HIJAU,1.17,Jul
2023,30,TOMATO (TANAH TINGGI),2.41,Jul
2023,31,BAYAM,2.22,Jul
2023,31,CILI HIJAU,7.06,Jul
2023,31,CILI MERAH KULAI / KULAI HIBRID,9.77,Jul
2023,31,CILI MERAH MINYAK,9.21,Jul
2023,31,CILI PADI,19.38,Jul
2023,31,DAUN SUP (TANAH TINGGI),8.13,Jul
2023,31,HALIA MUDA,12.0,Jul
2023,31,KACANG BENDI,2.59,Jul
2023,31,KACANG BUNCIS,5.21,Jul
2023,31,KACANG PANJANG HIJAU,2.41,Jul
2023,31,KAILAN,5.0,Jul
2023,31,KANGKUNG,1.85,Jul
2023,31,KUBIS BULAT (TANAH TINGGI),3.44,Jul
2023,31,LABU MANIS,2.23,Jul
2023,31,LADA BENGGALA / CAPSICUM HIJAU,8.13,Jul
2023,31,LIMAU KASTURI,4.5,Jul
2023,31,LIMAU NIPIS,4.8,Jul
2023,31,PERIA,4.39,Jul
2023,31,SALAD BULAT TANAH TINGGI,5.5,Jul
2023,31,SAWI HIJAU (TANAH RENDAH),2.68,Jul
2023,31,TERUNG BULAT,3.67,Jul
2023,31,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.53,Jul
2023,31,TIMUN HIJAU,1.15,Jul
2023,31,TOMATO (TANAH TINGGI),2.29,Jul
2023,32,BAYAM,2.17,Aug
2023,32,CILI HIJAU,7.25,Aug
2023,32,CILI MERAH KULAI / KULAI HIBRID,10.18,Aug
2023,32,CILI MERAH MINYAK,9.41,Aug
2023,32,CILI PADI,19.33,Aug
2023,32,DAUN SUP (TANAH TINGGI),8.72,Aug
2023,32,HALIA MUDA,8.5,Aug
2023,32,KACANG BENDI,2.8,Aug
2023,32,KACANG BUNCIS,5.67,Aug
2023,32,KACANG PANJANG HIJAU,2.71,Aug
2023,32,KAILAN,4.25,Aug
2023,32,KANGKUNG,1.74,Aug
2023,32,KUBIS BULAT (TANAH TINGGI),3.83,Aug
2023,32,LABU MANIS,2.16,Aug
2023,32,LADA BENGGALA / CAPSICUM HIJAU,9.8,Aug
2023,32,LIMAU KASTURI,3.85,Aug
2023,32,LIMAU NIPIS,4.21,Aug
2023,32,PERIA,3.33,Aug
2023,32,SALAD BULAT TANAH TINGGI,4.63,Aug
2023,32,SAWI HIJAU (TANAH RENDAH),2.65,Aug
2023,32,TERUNG BULAT,4.21,Aug
2023,32,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.35,Aug
2023,32,TIMUN HIJAU,1.18,Aug
2023,32,TOMATO (TANAH TINGGI),2.74,Aug
2023,33,BAYAM,2.14,Aug
2023,33,CILI HIJAU,7.32,Aug
2023,33,CILI MERAH KULAI / KULAI HIBRID,10.32,Aug
2023,33,CILI MERAH MINYAK,9.59,Aug
2023,33,CILI PADI,19.44,Aug
2023,33,DAUN SUP (TANAH TINGGI),7.88,Aug
2023,33,HALIA MUDA,8.5,Aug
2023,33,KACANG BENDI,3.1,Aug
2023,33,KACANG BUNCIS,5.47,Aug
2023,33,KACANG PANJANG HIJAU,3.07,Aug
2023,33,KAILAN,3.67,Aug
2023,33,KANGKUNG,1.64,Aug
2023,33,KUBIS BULAT (TANAH TINGGI),3.81,Aug
2023,33,LABU MANIS,2.19,Aug
2023,33,LADA BENGGALA / CAPSICUM HIJAU,10.3,Aug
2023,33,LIMAU KASTURI,4.58,Aug
2023,33,LIMAU NIPIS,4.33,Aug
2023,33,PERIA,4.19,Aug
2023,33,SALAD BULAT TANAH TINGGI,4.63,Aug
2023,33,SAWI HIJAU (TANAH RENDAH),2.63,Aug
2023,33,TERUNG BULAT,3.7,Aug
2023,33,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.4,Aug
2023,33,TIMUN HIJAU,1.31,Aug
2023,33,TOMATO (TANAH TINGGI),4.29,Aug
2023,34,BAYAM,1.89,Aug
2023,34,CILI HIJAU,6.96,Aug
2023,34,CILI MERAH KULAI / KULAI HIBRID,9.99,Aug
2023,34,CILI MERAH MINYAK,8.8,Aug
2023,34,CILI PADI,18.5,Aug
2023,34,DAUN SUP (TANAH TINGGI),6.22,Aug
2023,34,HALIA MUDA,8.5,Aug
2023,34,KACANG BENDI,2.95,Aug
2023,34,KACANG BUNCIS,5.79,Aug
2023,34,KACANG PANJANG HIJAU,3.14,Aug
2023,34,KAILAN,3.88,Aug
2023,34,KANGKUNG,1.6,Aug
2023,34,KUBIS BULAT (TANAH TINGGI),2.72,Aug
2023,34,LABU MANIS,2.09,Aug
2023,34,LADA BENGGALA / CAPSICUM HIJAU,9.8,Aug
2023,34,LIMAU KASTURI,3.71,Aug
2023,34,LIMAU NIPIS,3.94,Aug
2023,34,PERIA,3.95,Aug
2023,34,SALAD BULAT TANAH TINGGI,4.0,Aug
2023,34,SAWI HIJAU (TANAH RENDAH),2.35,Aug
2023,34,TERUNG BULAT,4.37,Aug
2023,34,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.31,Aug
2023,34,TIMUN HIJAU,1.36,Aug
2023,34,TOMATO (TANAH TINGGI),4.8,Aug
2023,35,BAYAM,1.87,Aug
2023,35,CILI HIJAU,6.71,Aug
2023,35,CILI MERAH KULAI / KULAI HIBRID,9.84,Aug
2023,35,CILI MERAH MINYAK,8.36,Aug
2023,35,CILI PADI,18.83,Aug
2023,35,DAUN SUP (TANAH TINGGI),6.0,Aug
2023,35,HALIA MUDA,8.5,Aug
2023,35,KACANG BENDI,3.0,Aug
2023,35,KACANG BUNCIS,6.8,Aug
2023,35,KACANG PANJANG HIJAU,3.1,Aug
2023,35,KAILAN,5.83,Aug
2023,35,KANGKUNG,1.65,Aug
2023,35,KUBIS BULAT (TANAH TINGGI),2.57,Aug
2023,35,LABU MANIS,1.3,Aug
2023,35,LADA BENGGALA / CAPSICUM HIJAU,9.9,Aug
2023,35,LIMAU KASTURI,3.86,Aug
2023,35,LIMAU NIPIS,4.64,Aug
2023,35,PERIA,3.58,Aug
2023,35,SALAD BULAT TANAH TINGGI,3.38,Aug
2023,35,SAWI HIJAU (TANAH RENDAH),2.3,Aug
2023,35,TERUNG BULAT,3.88,Aug
2023,35,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.16,Aug
2023,35,TIMUN HIJAU,1.2,Aug
2023,35,TOMATO (TANAH TINGGI),4.86,Aug
2023,36,BAYAM,1.92,Sep
2023,36,CILI HIJAU,6.97,Sep
2023,36,CILI MERAH KULAI / KULAI HIBRID,10.2,Sep
2023,36,CILI MERAH MINYAK,9.24,Sep
2023,36,CILI PADI,18.1,Sep
2023,36,DAUN SUP (TANAH TINGGI),6.14,Sep
2023,36,HALIA MUDA,8.5,Sep
2023,36,KACANG BENDI,3.03,Sep
2023,36,KACANG BUNCIS,5.81,Sep
2023,36,KACANG PANJANG HIJAU,2.91,Sep
2023,36,KAILAN,4.25,Sep
2023,36,KANGKUNG,1.63,Sep
2023,36,KUBIS BULAT (TANAH TINGGI),2.67,Sep
2023,36,LABU MANIS,2.2,Sep
2023,36,LADA BENGGALA / CAPSICUM HIJAU,9.2,Sep
2023,36,LIMAU KASTURI,3.4,Sep
2023,36,LIMAU NIPIS,4.07,Sep
2023,36,PERIA,3.85,Sep
2023,36,SALAD BULAT TANAH TINGGI,3.08,Sep
2023,36,SAWI HIJAU (TANAH RENDAH),2.39,Sep
2023,36,TERUNG BULAT,3.68,Sep
2023,36,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.24,Sep
2023,36,TIMUN HIJAU,1.06,Sep
2023,36,TOMATO (TANAH TINGGI),3.45,Sep
2023,37,BAYAM,1.83,Sep
2023,37,CILI HIJAU,6.56,Sep
2023,37,CILI MERAH KULAI / KULAI HIBRID,9.79,Sep
2023,37,CILI MERAH MINYAK,8.34,Sep
2023,37,CILI PADI,17.33,Sep
2023,37,DAUN SUP (TANAH TINGGI),6.98,Sep
2023,37,HALIA MUDA,8.5,Sep
2023,37,KACANG BENDI,3.01,Sep
2023,37,KACANG BUNCIS,5.79,Sep
2023,37,KACANG PANJANG HIJAU,2.94,Sep
2023,37,KAILAN,4.33,Sep
2023,37,KANGKUNG,1.69,Sep
2023,37,KUBIS BULAT (TANAH TINGGI),2.66,Sep
2023,37,LABU MANIS,2.25,Sep
2023,37,LADA BENGGALA / CAPSICUM HIJAU,9.46,Sep
2023,37,LIMAU KASTURI,3.67,Sep
2023,37,LIMAU NIPIS,4.25,Sep
2023,37,PERIA,3.88,Sep
2023,37,SALAD BULAT TANAH TINGGI,3.2,Sep
2023,37,SAWI HIJAU (TANAH RENDAH),2.34,Sep
2023,37,TERUNG BULAT,3.33,Sep
2023,37,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.13,Sep
2023,37,TIMUN HIJAU,1.04,Sep
2023,37,TOMATO (TANAH TINGGI),4.74,Sep
2023,38,BAYAM,1.85,Sep
2023,38,CILI HIJAU,6.51,Sep
2023,38,CILI MERAH KULAI / KULAI HIBRID,9.8,Sep
2023,38,CILI MERAH MINYAK,8.29,Sep
2023,38,CILI PADI,16.5,Sep
2023,38,DAUN SUP (TANAH TINGGI),6.31,Sep
2023,38,HALIA MUDA,8.67,Sep
2023,38,KACANG BENDI,2.92,Sep
2023,38,KACANG BUNCIS,5.34,Sep
2023,38,KACANG PANJANG HIJAU,3.03,Sep
2023,38,KAILAN,4.33,Sep
2023,38,KANGKUNG,1.69,Sep
2023,38,KUBIS BULAT (TANAH TINGGI),2.7,Sep
2023,38,LABU MANIS,1.75,Sep
2023,38,LADA BENGGALA / CAPSICUM HIJAU,10.0,Sep
2023,38,LIMAU KASTURI,3.67,Sep
2023,38,LIMAU NIPIS,4.17,Sep
2023,38,PERIA,4.0,Sep
2023,38,SALAD BULAT TANAH TINGGI,3.38,Sep
2023,38,SAWI HIJAU (TANAH RENDAH),2.38,Sep
2023,38,TERUNG BULAT,3.47,Sep
2023,38,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.14,Sep
2023,38,TIMUN HIJAU,1.05,Sep
2023,38,TOMATO (TANAH TINGGI),4.91,Sep
2023,39,BAYAM,1.94,Sep
2023,39,CILI HIJAU,6.59,Sep
2023,39,CILI MERAH KULAI / KULAI HIBRID,9.98,Sep
2023,39,CILI MERAH MINYAK,8.45,Sep
2023,39,CILI PADI,17.22,Sep
2023,39,DAUN SUP (TANAH TINGGI),5.94,Sep
2023,39,HALIA MUDA,7.0,Sep
2023,39,KACANG BENDI,2.93,Sep
2023,39,KACANG BUNCIS,5.14,Sep
2023,39,KACANG PANJANG HIJAU,3.14,Sep
2023,39,KAILAN,4.17,Sep
2023,39,KANGKUNG,1.7,Sep
2023,39,KUBIS BULAT (TANAH TINGGI),2.74,Sep
2023,39,LABU MANIS,2.25,Sep
2023,39,LADA BENGGALA / CAPSICUM HIJAU,8.7,Sep
2023,39,LIMAU KASTURI,3.72,Sep
2023,39,LIMAU NIPIS,4.11,Sep
2023,39,PERIA,4.28,Sep
2023,39,SALAD BULAT TANAH TINGGI,3.38,Sep
2023,39,SAWI HIJAU (TANAH RENDAH),2.45,Sep
2023,39,TERUNG BULAT,3.55,Sep
2023,39,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.28,Sep
2023,39,TIMUN HIJAU,1.11,Sep
2023,39,TOMATO (TANAH TINGGI),3.71,Sep
2023,40,BAYAM,1.88,Oct
2023,40,CILI HIJAU,6.76,Oct
2023,40,CILI MERAH KULAI / KULAI HIBRID,9.88,Oct
2023,40,CILI MERAH MINYAK,8.97,Oct
2023,40,CILI PADI,18.11,Oct
2023,40,DAUN SUP (TANAH TINGGI),5.11,Oct
2023,40,HALIA MUDA,8.5,Oct
2023,40,KACANG BENDI,3.0,Oct
2023,40,KACANG BUNCIS,6.09,Oct
2023,40,KACANG PANJANG HIJAU,3.06,Oct
2023,40,KAILAN,4.83,Oct
2023,40,KANGKUNG,1.71,Oct
2023,40,KUBIS BULAT (TANAH TINGGI),2.46,Oct
2023,40,LABU MANIS,2.11,Oct
2023,40,LADA BENGGALA / CAPSICUM HIJAU,7.5,Oct
2023,40,LIMAU KASTURI,3.64,Oct
2023,40,LIMAU NIPIS,4.21,Oct
2023,40,PERIA,3.95,Oct
2023,40,SALAD BULAT TANAH TINGGI,4.38,Oct
2023,40,SAWI HIJAU (TANAH RENDAH),2.79,Oct
2023,40,TERUNG BULAT,3.76,Oct
2023,40,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.08,Oct
2023,40,TIMUN HIJAU,1.04,Oct
2023,40,TOMATO (TANAH TINGGI),3.83,Oct
2023,41,BAYAM,1.77,Oct
2023,41,CILI HIJAU,6.59,Oct
